Metlink_Stop_ID,Boardings,Alightings,wk7am7pm
10809,,3.06666666667,3.06666666667
1081,7.52136752137,8.2735042735,15.7948717949
10810,,4.6,4.6
10811,,9.2,9.2
10812,1.53333333333,7.66666666667,9.2
10813,3.06666666667,15.3333333333,18.4
10814,7.66666666667,16.8666666667,24.5333333333
10815,9.2,4.6,13.8
10816,6.13333333333,4.6,10.7333333333
10817,6.13333333333,6.13333333333,12.2666666667
10818,,7.66666666667,7.66666666667
10819,1.53333333333,,1.53333333333
1082,,,0.0
10820,3.06666666667,29.1333333333,32.2
10821,1.53333333333,24.5333333333,26.0666666667
10822,,39.8666666667,39.8666666667
10823,3.06666666667,44.4666666667,47.5333333333
10824,1.53333333333,64.4,65.9333333333
10825,,16.8666666667,16.8666666667
10826,12.2666666667,9.2,21.4666666667
10827,18.4923076923,28.9641025641,47.4564102564
10828,9.85128205128,17.2512820513,27.1025641026
10829,8.62564102564,27.7384615385,36.3641025641
10830,12.3179487179,37.6051282051,49.9230769231
10831,27.7230769231,29.5692307692,57.2923076923
10832,11.0923076923,11.0923076923,22.1846153846
10833,9.86666666667,8.00512820513,17.8717948718
10834,12.3179487179,10.4717948718,22.7897435897
10836,17.8717948718,49.9384615385,67.8102564103
10837,27.0871794872,12.9384615385,40.0256410256
10838,197.753846154,145.364102564,343.117948718
10839,49.9076923077,,49.9076923077
1084,9.02564102564,5.07692307692,14.1025641026
10840,11.6974358974,27.1025641026,38.8
10841,9.24615384615,12.3179487179,21.5641025641
10842,3.69230769231,6.15897435897,9.85128205128
10843,9.85128205128,16.0102564103,25.8615384615
10844,4.31282051282,26.4820512821,30.7948717949
10845,3.69230769231,19.0974358974,22.7897435897
10846,2.46666666667,8.62564102564,11.0923076923
10847,6.15897435897,7.38461538462,13.5435897436
10848,22.2,11.7128205128,33.9128205128
10849,131.261538462,107.184615385,238.446153846
1085,18.0512820513,9.21367521368,27.264957265
10850,8.18181818182,8.18181818182,16.3636363636
10851,1.63636363636,1.63636363636,3.27272727273
10852,3.27272727273,,3.27272727273
10853,,,0.0
10854,3.27272727273,6.54545454545,9.81818181818
10855,1.63636363636,4.90909090909,6.54545454545
10856,1.63636363636,6.54545454545,8.18181818182
10857,3.27272727273,1.63636363636,4.90909090909
10858,,9.81818181818,9.81818181818
10859,4.90909090909,8.18181818182,13.0909090909
1086,4.88888888889,17.4871794872,22.3760683761
10860,4.90909090909,9.81818181818,14.7272727273
10861,19.9300699301,57.7237762238,77.6538461538
10862,10.951048951,23.6643356643,34.6153846154
10863,3.27272727273,25.5524475524,28.8251748252
10864,7.93006993007,37.3846153846,45.3146853147
10865,3.02097902098,19.2587412587,22.2797202797
10866,,9.31468531469,9.31468531469
10867,13.0909090909,1.38461538462,14.4755244755
10868,3.27272727273,27.8181818182,31.0909090909
10869,,12.0839160839,12.0839160839
10870,1.63636363636,14.4755244755,16.1118881119
10871,6.04195804196,9.31468531469,15.3566433566
10872,7.13286713287,1.45454545455,8.58741258741
10873,5.5,11.2,16.7
10874,3.0,3.1,6.1
10875,1.0,,1.0
10876,2.0,12.0,14.0
10877,5.07692307692,1.69230769231,6.76923076923
10878,25.1538461538,5.38461538462,30.5384615385
10879,3.69230769231,1.69230769231,5.38461538462
1088,34.0170940171,19.9658119658,53.9829059829
10880,12.8461538462,3.38461538462,16.2307692308
10881,13.8461538462,6.76923076923,20.6153846154
10882,5.07692307692,,5.07692307692
10883,,1.69230769231,1.69230769231
10884,,3.38461538462,3.38461538462
10885,5.07692307692,2.69230769231,7.76923076923
10886,,,0.0
10887,,,0.0
10888,4.0,1.0,5.0
10889,8.66666666667,1.0,9.66666666667
1089,2.44444444444,2.44444444444,4.88888888889
10890,,,0.0
10891,3.0,3.0,6.0
10892,2.33333333333,8.0,10.3333333333
10893,3.38461538462,8.46153846154,11.8461538462
10895,5.07692307692,,5.07692307692
109,,10.5095238095,10.5095238095
1090,,4.13675213675,4.13675213675
10900,1.69230769231,13.5384615385,15.2307692308
10901,5.07692307692,1.69230769231,6.76923076923
10902,,,0.0
10903,35.5384615385,10.1538461538,45.6923076923
10905,6.76923076923,,6.76923076923
10906,3.38461538462,1.69230769231,5.07692307692
10907,1.69230769231,,1.69230769231
10909,3.38461538462,11.8461538462,15.2307692308
1091,8.2735042735,6.5811965812,14.8547008547
10911,,,0.0
10912,3.38461538462,,3.38461538462
10913,6.76923076923,10.1538461538,16.9230769231
10914,20.3076923077,10.1538461538,30.4615384615
10915,3.38461538462,6.76923076923,10.1538461538
10916,16.9230769231,5.07692307692,22.0
10917,3.38461538462,6.76923076923,10.1538461538
10918,11.6666666667,18.3333333333,30.0
1092,64.2413793103,11.8965517241,76.1379310345
10925,16.0,,16.0
10926,18.6666666667,5.33333333333,24.0
10927,21.3333333333,,21.3333333333
10928,2.66666666667,,2.66666666667
10929,29.3333333333,8.0,37.3333333333
1093,118.647909562,461.760290979,580.408200541
10930,5.33333333333,18.6666666667,24.0
10931,2.66666666667,13.3333333333,16.0
10932,18.6666666667,10.6666666667,29.3333333333
10934,7.4,7.8,15.2
10935,15.0,12.7333333333,27.7333333333
10937,9.86666666667,17.4666666667,27.3333333333
10938,4.93333333333,,4.93333333333
10939,4.93333333333,7.4,12.3333333333
1094,3.62857142857,7.67857142857,11.3071428571
10940,,2.46666666667,2.46666666667
10941,7.4,5.13333333333,12.5333333333
10942,7.4,9.86666666667,17.2666666667
10943,8.0,,8.0
10944,2.66666666667,,2.66666666667
10945,2.66666666667,,2.66666666667
10946,2.66666666667,,2.66666666667
10947,2.66666666667,2.66666666667,5.33333333333
10948,5.33333333333,,5.33333333333
10949,5.33333333333,2.66666666667,8.0
1095,2.31034482759,20.7931034483,23.1034482759
10950,5.33333333333,,5.33333333333
10951,,,0.0
10952,5.33333333333,8.0,13.3333333333
10953,2.66666666667,5.33333333333,8.0
10954,8.0,2.66666666667,10.6666666667
10955,,2.66666666667,2.66666666667
10956,,2.66666666667,2.66666666667
10959,2.66666666667,5.33333333333,8.0
1096,4.62068965517,11.5517241379,16.1724137931
10960,,2.66666666667,2.66666666667
10961,10.6666666667,5.33333333333,16.0
10962,5.33333333333,,5.33333333333
10963,,,0.0
10964,2.38888888889,14.3333333333,16.7222222222
10965,11.9444444444,11.9444444444,23.8888888889
10966,69.2777777778,107.5,176.777777778
10967,57.3574879227,43.0072463768,100.3647343
10968,23.9009661836,23.9009661836,47.8019323671
10969,26.2971014493,38.2342995169,64.5314009662
1097,16.1724137931,16.1724137931,32.3448275862
10970,16.729468599,19.1207729469,35.8502415459
10971,7.17391304348,35.8429951691,43.0169082126
10972,100.333333333,107.5,207.833333333
10973,13.3333333333,37.3333333333,50.6666666667
10974,5.33333333333,2.66666666667,8.0
10975,,5.33333333333,5.33333333333
10976,,0.0,0.0
10977,13.3333333333,2.66666666667,16.0
10978,,,0.0
10979,,7.16666666667,7.16666666667
1098,32.3448275862,34.6551724138,67.0
10980,,2.38888888889,2.38888888889
10981,,,0.0
10982,,7.16666666667,7.16666666667
10983,2.38888888889,2.38888888889,4.77777777778
10984,2.38888888889,,2.38888888889
10985,,11.9444444444,11.9444444444
10986,7.16666666667,9.55555555556,16.7222222222
10987,2.38888888889,,2.38888888889
10988,,7.16666666667,7.16666666667
10989,,12.3111111111,12.3111111111
1099,34.6551724138,73.9310344828,108.586206897
10990,,14.7,14.7
10991,,2.53333333333,2.53333333333
10992,22.5111111111,49.5111111111,72.0222222222
10994,9.98888888889,12.5222222222,22.5111111111
10995,4.92222222222,9.7,14.6222222222
10996,7.31111111111,5.06666666667,12.3777777778
10997,22.6555555556,4.92222222222,27.5777777778
10998,,7.31111111111,7.31111111111
10999,32.7888888889,9.7,42.4888888889
11,2.8,1.5,4.3
110,31.7647058824,6.35294117647,38.1176470588
1100,39.275862069,80.8620689655,120.137931034
11000,,16.7222222222,16.7222222222
11001,2.38888888889,4.77777777778,7.16666666667
11002,7.16666666667,,7.16666666667
11003,,11.9444444444,11.9444444444
11004,14.3333333333,9.55555555556,23.8888888889
11005,11.9444444444,2.38888888889,14.3333333333
11006,,2.38888888889,2.38888888889
11007,2.38888888889,7.16666666667,9.55555555556
11008,,4.77777777778,4.77777777778
11009,19.1111111111,7.16666666667,26.2777777778
1101,9.24137931034,16.1724137931,25.4137931034
11010,38.2222222222,9.55555555556,47.7777777778
11011,9.55555555556,7.16666666667,16.7222222222
11012,11.9444444444,2.38888888889,14.3333333333
11013,9.55555555556,2.38888888889,11.9444444444
11015,4.77777777778,2.38888888889,7.16666666667
11016,7.16666666667,,7.16666666667
11017,,4.77777777778,4.77777777778
11018,2.38888888889,2.38888888889,4.77777777778
11019,,2.38888888889,2.38888888889
1102,6.93103448276,27.724137931,34.6551724138
11020,,,0.0
11021,2.38888888889,7.16666666667,9.55555555556
11022,2.38888888889,4.77777777778,7.16666666667
11023,2.38888888889,9.55555555556,11.9444444444
11024,,4.77777777778,4.77777777778
11025,2.38888888889,11.9444444444,14.3333333333
11026,,9.55555555556,9.55555555556
11027,,4.77777777778,4.77777777778
11028,,7.16666666667,7.16666666667
1103,2.31034482759,27.724137931,30.0344827586
11031,,4.36363636364,4.36363636364
11032,,,0.0
11033,,,0.0
11034,,1.42857142857,1.42857142857
11035,,,0.0
11036,,,0.0
11037,,,0.0
11038,,,0.0
11039,,,0.0
1104,4.62068965517,30.0344827586,34.6551724138
11040,,,0.0
11041,,,0.0
11042,,,0.0
11043,,,0.0
11044,,3.6,3.6
11045,,,0.0
11046,,1.2,1.2
11048,7.2,14.7,21.9
11049,,,0.0
1105,4.62068965517,30.0344827586,34.6551724138
11050,,1.2,1.2
11051,,1.2,1.2
11052,,1.2,1.2
11053,,,0.0
11054,,2.4,2.4
11055,,3.6,3.6
11056,,,0.0
11058,,,0.0
11059,1.9375,3.875,5.8125
1106,6.93103448276,23.1034482759,30.0344827586
11060,3.875,,3.875
11061,29.0625,11.625,40.6875
11062,,4.57142857143,4.57142857143
11063,2.57142857143,,2.57142857143
11064,5.57142857143,9.57142857143,15.1428571429
11065,,7.14285714286,7.14285714286
11066,10.2857142857,2.0,12.2857142857
11067,21.5714285714,1.0,22.5714285714
11068,17.2857142857,3.57142857143,20.8571428571
11069,,8.125,8.125
1107,407.099616858,107.377394636,514.477011494
11070,1.0,3.375,4.375
11071,1.0,17.25,18.25
11072,,5.75,5.75
11073,7.125,7.125,14.25
11074,3.375,9.5,12.875
11075,7.125,7.125,14.25
11076,,7.125,7.125
11077,,4.75,4.75
11078,,,0.0
11079,,9.5,9.5
1108,43.6256157635,48.5172413793,92.1428571429
11080,2.375,,2.375
11081,6.6,,6.6
11082,2.2,,2.2
11083,9.9,1.1,11.0
11084,3.3,,3.3
11085,3.3,,3.3
11086,9.8,9.2,19.0
11087,,,0.0
11088,2.2,,2.2
11089,3.3,,3.3
1109,22.5517241379,32.3448275862,54.8965517241
11090,3.3,,3.3
11091,2.2,,2.2
11092,1.1,,1.1
11093,4.4,,4.4
11094,,,0.0
11095,7.7,1.1,8.8
11096,1.1,2.2,3.3
11097,1.1,,1.1
11098,,4.1375,4.1375
11099,,13.825,13.825
111,14.2823529412,47.8254901961,62.1078431373
1110,11.9064039409,36.9655172414,48.8719211823
11100,165.571428571,162.392857143,327.964285714
11101,5.0,,5.0
11102,13.25,4.5,17.75
11103,4.5,3.0,7.5
11104,11.25,,11.25
11105,28.0,16.75,44.75
11106,9.0,,9.0
11107,14.25,4.5,18.75
11108,53.75,7.75,61.5
11109,6.5,6.75,13.25
1111,2.31034482759,34.6551724138,36.9655172414
11110,16.5,2.25,18.75
11111,2.25,6.75,9.0
11112,16.75,,16.75
11113,2.25,2.0,4.25
11114,9.0,,9.0
11115,,11.5714285714,11.5714285714
11116,,7.39285714286,7.39285714286
11117,,9.64285714286,9.64285714286
11118,4.75,4.75,9.5
1112,18.4827586207,92.4137931034,110.896551724
11124,10.1538461538,5.07692307692,15.2307692308
11126,9.0,2.0,11.0
11127,1.78571428571,1.78571428571,3.57142857143
11128,,,0.0
11129,1.0,,1.0
1113,13.8620689655,34.6551724138,48.5172413793
11130,,2.0,2.0
11131,12.0,2.33333333333,14.3333333333
11132,1.42857142857,25.7142857143,27.1428571429
11137,1.42857142857,4.28571428571,5.71428571429
11138,1.69230769231,1.78571428571,3.47802197802
11139,1.42857142857,4.28571428571,5.71428571429
1114,46.2068965517,106.275862069,152.482758621
11140,2.85714285714,,2.85714285714
11142,2.76923076923,40.0,42.7692307692
11143,1.38461538462,,1.38461538462
11144,5.53846153846,,5.53846153846
11145,2.76923076923,,2.76923076923
11146,31.0512820513,15.1666666667,46.2179487179
11147,2.76923076923,,2.76923076923
11148,2.76923076923,,2.76923076923
11149,,,0.0
1115,11.5517241379,53.1379310345,64.6896551724
11150,42.4615384615,78.0769230769,120.538461538
11151,27.6923076923,2.76923076923,30.4615384615
11153,23.0,23.0,46.0
11154,,,0.0
11155,,,0.0
11156,,1.0,1.0
11157,1.0,2.0,3.0
11158,,,0.0
11159,,,0.0
1116,64.6896551724,194.068965517,258.75862069
11160,,,0.0
11161,,1.0,1.0
11162,1.0,,1.0
11163,,3.0,3.0
11164,,1.0,1.0
11166,,2.0,2.0
11169,1.08333333333,2.16666666667,3.25
1117,,18.4827586207,18.4827586207
11170,2.8,,2.8
11171,2.8,,2.8
11172,2.8,2.8,5.6
11173,2.8,,2.8
11174,5.6,,5.6
11175,,,0.0
11176,2.8,,2.8
11177,2.0,,2.0
11178,,1.0,1.0
11179,1.0,2.0,3.0
1118,11.5517241379,6.93103448276,18.4827586207
11180,,2.0,2.0
11181,,1.0,1.0
11182,,3.0,3.0
11183,,1.0,1.0
11184,,2.0,2.0
11186,,13.3333333333,13.3333333333
11187,5.33333333333,13.3333333333,18.6666666667
11188,,8.0,8.0
11189,13.3333333333,5.33333333333,18.6666666667
1119,50.8275862069,71.6206896552,122.448275862
11190,2.66666666667,16.0,18.6666666667
11191,,18.6666666667,18.6666666667
11192,,2.66666666667,2.66666666667
11193,,,0.0
11194,,,0.0
11195,,2.66666666667,2.66666666667
11196,,2.66666666667,2.66666666667
112,4.23529411765,25.4117647059,29.6470588235
1120,4.62068965517,13.8620689655,18.4827586207
1121,6.93103448276,39.275862069,46.2068965517
1122,11.5517241379,39.275862069,50.8275862069
1123,196.379310345,265.689655172,462.068965517
1124,18.4827586207,11.5517241379,30.0344827586
1125,113.206896552,48.5172413793,161.724137931
11250,8.0,4.8,12.8
11251,,6.4,6.4
11252,,24.0,24.0
11253,,,0.0
11254,3.2,6.37142857143,9.57142857143
11255,7.94285714286,14.2571428571,22.2
11256,22.0285714286,64.4857142857,86.5142857143
11257,66.8333333333,5.46153846154,72.2948717949
11258,2.58333333333,4.16666666667,6.75
11259,,2.0,2.0
1126,43.8965517241,16.1724137931,60.0689655172
11260,2.0,3.08333333333,5.08333333333
11261,,4.16666666667,4.16666666667
11262,1.08333333333,6.25,7.33333333333
11264,2.16666666667,2.0,4.16666666667
11265,1.08333333333,7.25,8.33333333333
11266,20.0,3.25,23.25
11267,1.08333333333,1.0,2.08333333333
11268,,3.08333333333,3.08333333333
11269,40.3333333333,75.8333333333,116.166666667
1127,34.6551724138,11.5517241379,46.2068965517
11270,40.7272727273,40.7272727273,81.4545454545
11271,12.3333333333,10.4166666667,22.75
11272,9.25,16.8333333333,26.0833333333
11273,1.5,2.0,3.5
11274,8.5,27.5833333333,36.0833333333
11275,10.0,4.16666666667,14.1666666667
11276,1.0,7.25,8.25
11277,,,0.0
11278,16.25,19.1666666667,35.4166666667
11279,11.8333333333,35.25,47.0833333333
1128,87.7931034483,36.9655172414,124.75862069
11280,,7.0,7.0
11281,8.0,7.0,15.0
11282,2.0,8.0,10.0
11283,,6.0,6.0
11284,1.0,6.0,7.0
11286,1.0,8.5,9.5
11287,1.0,20.0,21.0
11288,,,0.0
11289,,1.0,1.0
1129,40.475862069,25.2544007716,65.7302628406
11290,,3.0,3.0
11291,,4.0,4.0
11292,,4.0,4.0
11293,,3.0,3.0
11294,,4.0,4.0
11295,2.0,7.0,9.0
11296,1.0,1.0,2.0
11297,,9.0,9.0
11298,,3.0,3.0
11299,54.4,,54.4
113,,10.5882352941,10.5882352941
1130,71.1151193634,17.5590346435,88.6741540069
11300,1.6,3.2,4.8
11301,1.6,4.8,6.4
11302,1.6,8.0,9.6
11303,3.2,3.2,6.4
11308,8.0,12.8,20.8
11309,12.8,14.4,27.2
1131,34.6703373255,18.9178924524,53.5882297779
11310,35.2,43.2,78.4
11311,48.0,24.0,72.0
11313,,12.8,12.8
11314,3.2,9.6,12.8
11315,3.2,14.4,17.6
11316,3.2,16.0,19.2
11317,4.8,32.0,36.8
11318,3.2,64.0,67.2
11319,,1.6,1.6
1132,107.266003537,62.0248117783,169.290815315
11320,,40.0,40.0
11321,4.8,9.6,14.4
11322,11.2,30.4,41.6
11323,,3.2,3.2
11324,25.6,,25.6
11327,4.8,12.6857142857,17.4857142857
11328,,115.154040404,115.154040404
11329,,,0.0
1133,41.5862068966,9.24137931034,50.8275862069
11330,1.0,2.16666666667,3.16666666667
11331,3.25,,3.25
11332,3.33333333333,3.33333333333,6.66666666667
11333,2.0,,2.0
11334,,1.08333333333,1.08333333333
11335,,8.72727272727,8.72727272727
11336,1.08333333333,,1.08333333333
11337,2.0,,2.0
11338,8.08333333333,10.3333333333,18.4166666667
11339,,,0.0
1134,11.5517241379,,11.5517241379
11340,2.0,2.16666666667,4.16666666667
11341,35.6666666667,27.6666666667,63.3333333333
11342,19.25,48.25,67.5
11343,15.9166666667,5.58333333333,21.5
11344,,7.58333333333,7.58333333333
11345,12.0,13.3333333333,25.3333333333
11346,12.0,5.0,17.0
11347,,3.09090909091,3.09090909091
11348,,1.54545454545,1.54545454545
11349,1.54545454545,1.54545454545,3.09090909091
1135,73.9310344828,13.8620689655,87.7931034483
11350,,,0.0
11355,,3.09090909091,3.09090909091
11356,1.54545454545,,1.54545454545
11357,,,0.0
11359,,,0.0
1136,7.80714285714,1.75,9.55714285714
11360,,,0.0
11361,4.63636363636,6.18181818182,10.8181818182
11362,3.09090909091,3.09090909091,6.18181818182
11363,,3.09090909091,3.09090909091
11365,,5.45454545455,5.45454545455
11366,,6.6,6.6
11367,10.3,16.3333333333,26.6333333333
11368,9.33333333333,,9.33333333333
11369,153.392207792,12.2857142857,165.677922078
1137,,9.03571428571,9.03571428571
11370,,45.1785714286,45.1785714286
11371,,31.4285714286,31.4285714286
11372,1.96428571429,31.4285714286,33.3928571429
11373,9.82142857143,39.2857142857,49.1071428571
11374,60.8928571429,76.6071428571,137.5
11375,1.96428571429,11.7857142857,13.75
11378,11.7857142857,13.75,25.5357142857
11379,1.54545454545,,1.54545454545
1138,5.37857142857,48.7142857143,54.0928571429
11380,,4.63636363636,4.63636363636
11381,1.54545454545,1.54545454545,3.09090909091
11382,1.54545454545,1.54545454545,3.09090909091
11383,,3.09090909091,3.09090909091
11384,,3.09090909091,3.09090909091
11385,15.2727272727,1.09090909091,16.3636363636
11386,3.09090909091,7.72727272727,10.8181818182
11387,,,0.0
11388,,1.54545454545,1.54545454545
11389,13.0909090909,,13.0909090909
1139,4.17857142857,13.5,17.6785714286
11390,1.09090909091,12.0,13.0909090909
11391,6.84848484848,7.93939393939,14.7878787879
11392,,7.0,7.0
11393,9.0,12.0,21.0
11394,31.4285714286,,31.4285714286
11395,21.6071428571,3.92857142857,25.5357142857
11396,3.0,,3.0
11397,25.9523809524,21.7738095238,47.7261904762
11398,43.2142857143,21.6071428571,64.8214285714
11399,3.92857142857,21.6071428571,25.5357142857
114,73.2058823529,18.7254901961,91.931372549
1140,146.092857143,70.1071428571,216.2
11400,54.8733766234,13.4577922078,68.3311688312
11402,,9.82142857143,9.82142857143
11403,,27.5,27.5
11404,7.85714285714,49.1071428571,56.9642857143
11405,,13.75,13.75
11407,2.76923076923,8.07692307692,10.8461538462
1141,11.6285714286,4.85714285714,16.4857142857
11414,2.0,3.0,5.0
11415,,3.0,3.0
11416,8.0,4.0,12.0
11417,11.8461538462,5.07692307692,16.9230769231
11418,5.07692307692,3.38461538462,8.46153846154
11419,,1.69230769231,1.69230769231
1142,21.2142857143,,21.2142857143
11420,,1.69230769231,1.69230769231
11423,,20.3076923077,20.3076923077
11424,,16.9230769231,16.9230769231
11425,3.38461538462,10.1538461538,13.5384615385
11426,10.1538461538,13.5384615385,23.6923076923
11427,,3.38461538462,3.38461538462
11428,1.69230769231,18.6153846154,20.3076923077
11429,11.8461538462,18.6153846154,30.4615384615
1143,8.32857142857,7.28571428571,15.6142857143
11430,1.69230769231,6.76923076923,8.46153846154
11431,8.46153846154,15.2307692308,23.6923076923
11432,15.2307692308,25.3846153846,40.6153846154
11433,,,0.0
11434,,,0.0
11435,6.76923076923,,6.76923076923
11436,,1.69230769231,1.69230769231
11437,,,0.0
11438,1.69230769231,,1.69230769231
11439,,1.69230769231,1.69230769231
1144,5.35,5.67857142857,11.0285714286
11440,,32.1538461538,32.1538461538
11441,,,0.0
11442,,,0.0
11443,,,0.0
11444,,,0.0
11445,,1.23076923077,1.23076923077
11446,,,0.0
11447,,,0.0
11448,,3.5,3.5
11449,,36.75,36.75
1145,15.3333333333,41.2,56.5333333333
11451,3.125,,3.125
11452,1.5625,1.5625,3.125
11453,3.125,,3.125
11454,,7.8125,7.8125
11455,1.5625,12.5,14.0625
11456,3.125,9.375,12.5
11457,4.6875,7.8125,12.5
11458,1.5625,,1.5625
11459,4.6875,4.6875,9.375
1146,16.75,8.0,24.75
11460,6.25,7.8125,14.0625
11462,15.625,9.375,25.0
11463,,20.3125,20.3125
11464,72.2222222222,36.4583333333,108.680555556
11465,5.36842105263,24.1578947368,29.5263157895
11466,11.4583333333,7.46527777778,18.9236111111
11467,8.05263157895,5.36842105263,13.4210526316
11469,,,0.0
1147,8.0,3.5,11.5
11470,,13.8888888889,13.8888888889
11473,,,0.0
11475,,3.125,3.125
11476,13.6081871345,28.9795321637,42.5877192982
11477,,4.11805555556,4.11805555556
11478,3.0,13.8125,16.8125
11479,11.3611111111,23.0625,34.4236111111
1148,29.7230769231,9.21538461538,38.9384615385
11480,29.4375,44.4305555556,73.8680555556
11481,3.125,3.125,6.25
11482,7.8125,51.5625,59.375
11483,97.1831501832,85.6051282051,182.788278388
